Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Prediction,Time,Summary,Text
132313,B000CQ4D4Q,A1RIDXULUSLWIY,"K. Linkous ""chantarma""",2,3,4,1239235200,Surprisingly good,"I purchased these originally because a friend of mine was lamenting the changes to the ""other"" stuff and how it didn't taste the same.  I like attempting to make mine from scratch but doggone it, sometimes I just don't feel like cooking.  I saw the reviews and thought why not?  I took a leap of faith and got the case.  It is super easy to make, the flavor is very good, and I shared it with my friend.  She liked it so much I gave her a few boxes.<br /><br />The only downside is that it is a little dry.  Not quite enough cheese sauce to make it ooey, gooey like the other stuff used to be like.  I add some cheese to ramp up the gooey factor. That being the only downside for me, I love this stuff and will buy it again.  Who doesn't like easy after a long day at work, school or whatever?"
62271,B000CQG8KS,A79F0QVNU2TID,"DeNeen Brown ""book nut""",0,0,5,1210809600,Like no other earl grey,"This is more than just Earl Grey, the flavor and the fragrance are intense. After this tea, the other brands are just bland. I love this tea."
462182,B000CR00FQ,AK7CAW3N1XZV6,"Beth Cholette ""doctor_beth""",1,1,5,1307577600,"Great source of fiber and protein--but TASTES great, too!","I used to regularly eat pretzels as snacks or part of my lunches for work.  Although I never really followed along with the low carb diet craze, I did become concerned that pretzels weren't providing me with any nutrition other than carbohydrates, so I gradually stopped buying them.<br /><br />Then someone told me about Newman Hi-Protein Pretzels.  Each generous serving size (18 pretzels) is just 120 calories, but you get 5 grams of protein and 4 grams of fiber, with only 1.5 grams fat!  That's better than what you might get from a lot of yogurts that are on the market today.  Furthermore, like all Newman products, these pretzels are made with all-natural ingredients, including what flour,n pea flour, sunflower oil, and salt.  And finally, they taste great!  I truly cannot taste any difference between these pretzels and others--well, if anything, these are better. :)<br /><br />If you are looking for a delicious snack that is nutritious, too, I highly recommend Newman's Hi-Protein Pretzels."
459353,B001EO5TGQ,A971V3U77BXE5,"J. Hirschman ""in California""",2,2,1,1268524800,"Looks good, tastes bad","I was looking forward to this product, as my wife and I both like Earl Grey tea, and decaf lets us drink it at night.  We drink a variety of tea, so we don't go through individual tea very quickly, so I was looking forward to the resealable packets.<br /><br />Unfortunately, this tea just doesn't taste good initially and has a particularly unpleasant aftertaste.  I definitely would not recommend buying this tea."
459943,B000Y4S38I,A1QCQE5XW37LN1,Short Stain,2,2,3,1327795200,Chew it for health only.,"Xylitol is supposedly good for your teeth, and that's why I bought this product. Is it actually good for the teeth? I don't know, but it's nice to know I'm actively trying to improve my health.<br /><br />The flavor of this gum is quite good, sweet and cinnamony with a little kick, but it lasts for all of 3 minutes. I don't even know why it says chew for at least 5 minutes on the jar if the flavor lasts for less than that."
231463,B0000BXJIS,A3D6TFYRMIV3ZL,Themis-Athena,7,8,5,1098835200,A much-missed favorite!,"Last year, my cats and I relocated to Germany. And while my four-pawed trio has generally taken the move in stride and quickly adapted to their new home in a manner that has filled me with new love and admiration for them, there is one item now sorely lacking in their lives: Pounce Tuna Treats! For as long as we've been together (and in the case of the two females, that means their entire life), there has not been a better way to reward them or just show them my affection than by giving them some of these - my cats loved them, and I knew that due to the treats' many healthy ingredients I was actually doing something good for my kitties in addition to making them happy. But Pounce is nowhere to be found on the shelves of German stores! My cats are not generally picky in their food choices; they willingly accept most everything appearing in their food bowls. But they have made it quite clear to me that a decent substitute for Pounce is yet to be discovered. In the meantime, what's a poor cat owner to do???"
418468,B003N0ZEKU,A1X763X0LMSAHG,David C. Good,0,0,5,1348444800,great coffee,Buying coffee this way saves money . Everyone in the family likes this coffee. It is a medium blend with excellent flavor
523133,B000NIFO96,A21J6NI4JKSOK2,I. Garcia,4,5,1,1293148800,Bitter Green Tea,"First of all, the picture that Amazon has with this Organic tea is not the right picture. We are LONGTIME fans of the non-organic Stash Green Tea. In fact, we've probably tried more Green Teas than most people can even imagine. The non-organic Stash is the ONLY green tea that our family drinks.<br /><br />Now, about this organic. My mistake. I saw the picture and hit ""add to cart"" without reading the title. When it arrived, I thought ""oh, boy"" and quickly filled our tea jar with the bags of one of the six boxes. We eat/drink as much organic as possible, and I thought we were going to discover something new to add to our shopping list.<br /><br />What a disappointment. We've had two pots already and will discard what's left. It's much lighter in color than we're used to, which isn't normally an issue, but it does have the lack of body that comes with most light teas. It's very bitter, also. It tastes very similar to Celestial Seasonings Green Tea, in our opinion -- and that's about as poor a rating as we can give. Tastes very bitter and burnt. The ""burnt"" flavour stays in your mouth for a long time after drinking.<br /><br />So, we recommend that you try the non-organic Stash Green Tea. You won't find better. We recommend that you pass on their organic version.<br /><br />Please remember that this review is based on having used four teabags from one box. Perhaps, if we were willing to try another box, we'd change our minds . . . don't think it's going to happen . . ."
93743,B002SHPKMG,A25NMQPWFF199V,K. Allen,0,0,5,1342396800,YUM! Real Watermelon Flavor,This syrup is yummy! It doesn't taste of fake or chemicals like other brands of watermelon flavoring that I have tried. I will definitely buy this one again!. I made watermelon lemonade for the kids and I used this in watermelon margaritas for the grownups. Great for a summer party. I think it would be nice to use in a wine spritzer too instead of grenadine for some color and better flavor.
511851,B000VI6YL0,A2N0U24NC8XIOF,"P. L. Rao ""kiddie book mama""",1,1,5,1310688000,Great value,"My kids love this product.  I did not know that Amazon sold push pops, but when I found out I placed the order and the product was shipped right away.  Thanks Amazon.  Its a great value on Amazon and makes a wonderful treat for little ones and also adults.  After all its great to get older but still be young at heart:)"
232546,B000E243RA,AAQM21NOY7CI6,S. Ambrose,0,0,4,1248739200,"Not your average chip, but decently tasty","This might not fill a craving for ""chips"" but if you don't go in expecting that, these aren't bad.  And the nutritional info on these is great.  They are much more filling than other similar calorie snacks."
182810,B002ALO05I,A2DUQG8TVBWAG1,Maria Christina,2,2,3,1269907200,crackers,"I used these crackers along with the F Factor diet book.  This is what they recommend.  They are dry and crunchy, but don't have much taste.  Always have something such as peanut butter or tuna salad with them and they are pretty good.  I think they definitely do help in the weight loss.  My friend, whois not dieting, loves them!"
290449,B004777F3M,ANSYUEKO8HBEP,ann,0,0,4,1350691200,great tea,"this tea is wonderfully spicy.  great on a cold afternoon! It would also be lovely with milk, but I prefer it plain."
3335,B005K4Q1VI,A1INQFWF0KH8LS,"jro2020 ""James to you""",0,0,5,1327363200,Best K cup hot cocoa,"This brand is by far the best K cup hot cocoa not that that says much, but it is thicker and less disgusting than the rest."
276328,B005IVPHHM,A1YA0K64BL1PDY,Twistn',0,0,5,1350086400,One of our favorite seasonings,"We use this seasoning on a variety of meats including ribs, chicken, pork, steak and on wings with and without hot sauce. We make our own sausage and it's a great addition to the chicken or pork stuffing for a nice savory meal. We don't expect the taste of a brown sugar and bourbon sauce on an entree from a chef at a 5 star restaurant when we use this seasoning but the flavor it adds and the convenience definately meets our expectations.  We ran out of our first jar of the McCormick Brown Sugar and Bourbon seasoning that we had purchased locally.  We couldn't find it in again at any of the local stores which really disappointed us.  When we found it on Amazon, we were thrilled. Definately a very good purchase."
385709,B000HHLYS8,A2RVHJ15ETC0TI,momof2,1,1,2,1344384000,super small,"very small, much smaller than i expected and i measured it, it either is wrong or dimensions were wrong.Would not recommend at all."
447689,B0009F3PP8,A3VW4FYOEYREIW,Annie,2,2,5,1333497600,Amazing Product!,I started taking it for my irregular periods. It was 3 months since I got my period last. After reading soo many reviews and benefits of this tea I decided to try this and 2.5 weeks later I got my period. I also conceived the same cycle(not sure if that's coz of this tea or not)! But anyways great experience with the product!! :) :)
318177,B001HNU8PG,A1JW68QTTGKBVC,Katie Stanton,0,0,5,1328313600,Kjs,"This is the best salad dressing I have ever had.  It is sold at Shnucks' grocery stores and when they left my town I was very upset that I had lost my source for Rich and Charley's dressing.  I was thrilled when I found it on Amazon, saved my driving to St. louis!"
288983,B000FNM5PU,A558EN2QFKNFU,cookinmama,0,0,4,1343692800,colors didn't turn out like expected but was probably my frosting...,"These came on time, which I was thankful for since I was in a pinch, but the colors didn't match anywhere close to their color wheel.  I'm pretty sure it's because of the frosting recipe I chose it didn't dye very well.  Also, it takes a lot of color so not sure how long this spendy product will last, but over all I'm happy with a safer choice for my family, even if colors aren't what we expected.  Will purchase again!"
